num_eval_points,valid_ratio_all,inside_ratio_valid,top1,top5,pmax_mean,entropy_mean,pmax_top1_correct,pmax_top1_wrong,entropy_top1_correct,entropy_top1_wrong,soft_l1_all,soft_l1_top1_correct,soft_l1_topk_not_top1,soft_l1_topk_wrong,argmax_l1_all,argmax_l1_top1_correct,argmax_l1_topk_not_top1,argmax_l1_topk_wrong,target_candidate_l1_all,target_candidate_l1_top1_correct,soft_axis_l1_all_zyx,soft_axis_l1_top1_correct_zyx,argmax_axis_l1_all_zyx,target_axis_l1_all_zyx,soft_l1_high_conf,soft_l1_low_conf,high_conf_ratio,min_dist2_mean,min_dist2_top1_correct,min_dist2_top1_wrong,candidate_valid_ratio,batch_id
471,0.61328125,1.0,0.8513800501823425,0.9893842935562134,0.5837398171424866,2.0686392784118652,0.594572901725769,0.5216813087463379,2.038201332092285,2.243004560470581,1.217798113822937,1.0894193649291992,1.8281126022338867,3.579686403274536,1.2454326152801514,1.0943899154663086,1.9972572326660156,3.585331678390503,1.173031210899353,1.0943899154663086,"[0.27380508184432983, 0.4997904896736145, 0.4442025423049927]","[0.20840761065483093, 0.4472619891166687, 0.4337497353553772]","[0.2834203243255615, 0.5164799690246582, 0.44553226232528687]","[0.22525110840797424, 0.5040674805641174, 0.4437125325202942]",1.1072391271591187,1.3215323686599731,0.48407644033432007,0.3328588902950287,0.2943432629108429,0.5534984469413757,0.6982287168502808,25
440,0.5729166865348816,1.0,0.706818163394928,0.9386363625526428,0.4913051128387451,2.342280626296997,0.5121888518333435,0.4409574270248413,2.2952778339385986,2.4555978775024414,1.551539659500122,1.2327848672866821,2.0628674030303955,3.291440963745117,1.6083968877792358,1.2222329378128052,2.3045051097869873,3.4266915321350098,1.343328595161438,1.2222329378128052,"[0.433025598526001, 0.5021253824234009, 0.616388738155365]","[0.23450185358524323, 0.45548877120018005, 0.5427942872047424]","[0.45845460891723633, 0.5093502402305603, 0.640592098236084]","[0.23285813629627228, 0.50606769323349, 0.6044027209281921]",1.3843685388565063,1.607940912246704,0.25227272510528564,0.3600631654262543,0.3236735463142395,0.447793185710907,0.7296915650367737,26
432,0.5625,1.0,0.8125,0.9675925970077515,0.5475755929946899,2.1629855632781982,0.5683631300926208,0.45749616622924805,2.0982348918914795,2.443570852279663,1.2176098823547363,0.9826313853263855,1.8700661659240723,3.9863834381103516,1.2915037870407104,1.0297377109527588,2.0167484283447266,4.3835368156433105,1.1392030715942383,1.0297377109527588,"[0.3458608090877533, 0.43182051181793213, 0.43992841243743896]","[0.21988743543624878, 0.3594454526901245, 0.4032984972000122]","[0.347294420003891, 0.46919503808021545, 0.47501426935195923]","[0.23178669810295105, 0.45129865407943726, 0.45611774921417236]",0.9241501092910767,1.3689731359481812,0.3402777910232544,0.3401605188846588,0.2962943911552429,0.5302470922470093,0.7338799834251404,27
395,0.5143229365348816,1.0,0.6936708688735962,0.903797447681427,0.5159188508987427,2.264965772628784,0.5554566979408264,0.42638668417930603,2.1438772678375244,2.539165735244751,1.9155981540679932,1.42360520362854,2.6134541034698486,3.9388604164123535,2.0155653953552246,1.4613523483276367,2.890390396118164,4.1009297370910645,1.6760575771331787,1.4613523483276367,"[0.4023238718509674, 0.7610498666763306, 0.752224326133728]","[0.22321169078350067, 0.6075533032417297, 0.5928402543067932]","[0.4166899621486664, 0.7932637333869934, 0.8056115508079529]","[0.23142294585704803, 0.7281048893928528, 0.7165297865867615]",1.4554929733276367,2.1361727714538574,0.324050635099411,0.4030696749687195,0.3223917484283447,0.5857617259025574,0.7307999730110168,28
368,0.4791666865348816,1.0,0.695652186870575,0.904891312122345,0.49640291929244995,2.328089714050293,0.5415412187576294,0.3932296931743622,2.194735527038574,2.632899045944214,1.9088363647460938,1.4224319458007812,2.4204952716827393,4.340886116027832,2.0000221729278564,1.4014770984649658,2.8626677989959717,4.480132102966309,1.6107757091522217,1.4014770984649658,"[0.3947276175022125, 0.7776137590408325, 0.7364950180053711]","[0.20951804518699646, 0.606430172920227, 0.6064837574958801]","[0.4281170666217804, 0.8060098886489868, 0.7658953666687012]","[0.22248007357120514, 0.694625973701477, 0.6936696767807007]",1.445464849472046,2.091376543045044,0.28260868787765503,0.3700674772262573,0.2925817370414734,0.5471777319908142,0.7384438514709473,29
392,0.5104166865348816,1.0,0.7219387888908386,0.9617347121238708,0.5189573764801025,2.3151748180389404,0.5463740229606628,0.44777482748031616,2.23996901512146,2.510434150695801,1.2838791608810425,0.9976653456687927,1.9152040481567383,2.7274749279022217,1.349663496017456,1.0181710720062256,2.1096818447113037,2.8410403728485107,1.1524688005447388,1.0181710720062256,"[0.40279361605644226, 0.4484825134277344, 0.43260300159454346]","[0.23847222328186035, 0.35458871722221375, 0.4046044945716858]","[0.42049065232276917, 0.4669385552406311, 0.4622343182563782]","[0.23650135099887848, 0.46467825770378113, 0.4512890577316284]",1.0315967798233032,1.3798174858093262,0.27551019191741943,0.3583230674266815,0.3274528682231903,0.43847230076789856,0.7460184097290039,30
517,0.6731771230697632,1.0,0.7794970870018005,0.9825918674468994,0.549034833908081,2.1598894596099854,0.5702937245368958,0.47388291358947754,2.11222767829895,2.3283779621124268,1.1522246599197388,0.9203144907951355,1.8089959621429443,3.874317169189453,1.2074496746063232,0.9574786424636841,1.9190442562103271,4.09866189956665,1.0702126026153564,0.9574786424636841,"[0.3477223515510559, 0.3929649591445923, 0.4115374684333801]","[0.22078150510787964, 0.32683292031288147, 0.37270012497901917]","[0.35964033007621765, 0.4149591326713562, 0.432850182056427]","[0.2336985319852829, 0.41195541620254517, 0.4245586693286896]",0.8850945234298706,1.3074380159378052,0.3675048351287842,0.34226295351982117,0.29712334275245667,0.501835286617279,0.7118210792541504,31
442,0.5755208730697632,1.0,0.6085972785949707,0.8981900215148926,0.4470869302749634,2.5518221855163574,0.4827795624732971,0.39158788323402405,2.4586198329925537,2.6967437267303467,1.837537169456482,1.1900838613510132,2.288036823272705,4.42644739151001,1.9185060262680054,1.2078574895858765,2.4903573989868164,4.540005207061768,1.461330533027649,1.2078574895858765,"[0.5750299692153931, 0.7341787815093994, 0.5283283591270447]","[0.25653722882270813, 0.5045321583747864, 0.4290144741535187]","[0.5924497842788696, 0.7685313820838928, 0.5575249195098877]","[0.23579718172550201, 0.6907829642295837, 0.5347504019737244]",1.4836586713790894,1.8806490898132324,0.1085972860455513,0.38608425855636597,0.3438159227371216,0.45180779695510864,0.722755491733551,32
456,0.59375,1.0,0.8333333134651184,0.9780701994895935,0.5312831401824951,2.237330436706543,0.5485568046569824,0.4449150264263153,2.1886706352233887,2.4806296825408936,1.243895173072815,1.0585339069366455,1.862701654434204,4.203505516052246,1.254922866821289,1.0562257766723633,2.01814866065979,3.7681236267089844,1.1317541599273682,1.0562257766723633,"[0.2972009479999542, 0.4978716969490051, 0.448822557926178]","[0.22552089393138885, 0.4380914270877838, 0.39492157101631165]","[0.2888769209384918, 0.5016354918479919, 0.4644104540348053]","[0.2277057021856308, 0.4644984304904938, 0.4395500123500824]",0.9616876244544983,1.370216727256775,0.30921053886413574,0.3350067734718323,0.29186421632766724,0.550719678401947,0.7214832901954651,33
457,0.5950521230697632,1.0,0.8708971738815308,0.9803063273429871,0.5710821747779846,2.042271375656128,0.5929992198944092,0.42323464155197144,1.9807884693145752,2.4570207595825195,1.3335565328598022,1.1731125116348267,2.0231876373291016,4.597458362579346,1.3572304248809814,1.153700828552246,2.2581987380981445,5.352381229400635,1.221558928489685,1.153700828552246,"[0.2789641320705414, 0.5188036561012268, 0.5357886552810669]","[0.20251069962978363, 0.47770997881889343, 0.492891788482666]","[0.27911487221717834, 0.5465465188026428, 0.5315690636634827]","[0.19908379018306732, 0.5155279636383057, 0.5069471001625061]",1.1201122999191284,1.546068549156189,0.49890589714050293,0.296265572309494,0.2558950185775757,0.5685960650444031,0.7200735807418823,34
471,0.61328125,1.0,0.8747345805168152,0.9893842935562134,0.5493524670600891,2.168423891067505,0.564817488193512,0.44135963916778564,2.129002332687378,2.443706512451172,0.9888938665390015,0.875272274017334,1.713496446609497,2.5255990028381348,1.0670421123504639,0.94292813539505,1.85491943359375,2.784942388534546,0.9990352392196655,0.94292813539505,"[0.2616299092769623, 0.35099366307258606, 0.3762703537940979]","[0.1966564953327179, 0.3316686451435089, 0.34694719314575195]","[0.27433547377586365, 0.38694867491722107, 0.4057578444480896]","[0.21139675378799438, 0.38518744707107544, 0.4024510085582733]",0.9207231402397156,1.0366379022598267,0.41188958287239075,0.2876521348953247,0.25283998250961304,0.53074711561203,0.7226084470748901,35
566,0.7369791865348816,1.0,0.7385159134864807,0.9399293065071106,0.5301973223686218,2.2266645431518555,0.5598576068878174,0.44642674922943115,2.1384096145629883,2.475924253463745,2.0550122261047363,1.5023834705352783,3.179453134536743,5.07891321182251,2.1969432830810547,1.5155187845230103,3.7448983192443848,5.384253025054932,1.7361164093017578,1.5155187845230103,"[0.2651291489601135, 0.9297747611999512, 0.8601086139678955]","[0.19323571026325226, 0.677497923374176, 0.6316499710083008]","[0.2662452757358551, 1.0058839321136475, 0.924813985824585]","[0.19200409948825836, 0.8063029646873474, 0.7378094792366028]",1.6258784532546997,2.2650623321533203,0.32862189412117004,0.32511013746261597,0.25589078664779663,0.5206080079078674,0.7391098141670227,36
476,0.6197916865348816,1.0,0.7941176295280457,0.9684873819351196,0.538634717464447,2.2195096015930176,0.5621625781059265,0.4478842616081238,2.1552391052246094,2.467410087585449,1.2379164695739746,0.9923479557037354,1.807658314704895,4.273669719696045,1.3169851303100586,1.0461595058441162,2.029517650604248,4.19911003112793,1.1538310050964355,1.0461595058441162,"[0.34432315826416016, 0.4402755796909332, 0.453317791223526]","[0.2264818400144577, 0.37820038199424744, 0.3876657783985138]","[0.3535887897014618, 0.48903214931488037, 0.4743642210960388]","[0.23211592435836792, 0.470639169216156, 0.4510759115219116]",0.9759916067123413,1.3526568412780762,0.3046218454837799,0.34899401664733887,0.31633245944976807,0.4749741852283478,0.723940372467041,37
358,0.4661458432674408,1.0,0.7541899681091309,0.9776536226272583,0.5390641689300537,2.233751058578491,0.5620775818824768,0.4684548079967499,2.172792673110962,2.4207828044891357,1.1071161031723022,0.8882147669792175,1.698886752128601,2.5773324966430664,1.1786116361618042,0.9249411821365356,1.8633540868759155,2.8925633430480957,1.0531015396118164,0.9249411821365356,"[0.34710124135017395, 0.3804806172847748, 0.3795343339443207]","[0.21897263824939728, 0.3275142014026642, 0.3417280316352844]","[0.3609692454338074, 0.4171690046787262, 0.40047329664230347]","[0.23864097893238068, 0.4171690046787262, 0.3972916305065155]",0.9681667685508728,1.1632411479949951,0.287709504365921,0.34587740898132324,0.298592746257782,0.4909552335739136,0.7445513606071472,38
448,0.5833333730697632,1.0,0.7254464030265808,0.9308035969734192,0.512784481048584,2.358302116394043,0.5422524213790894,0.43492192029953003,2.2693848609924316,2.593245506286621,1.5838963985443115,1.058022141456604,1.9787684679031372,5.925215244293213,1.63957941532135,1.085140347480774,2.114769220352173,6.042006015777588,1.2159171104431152,1.085140347480774,"[0.3862016499042511, 0.4964311122894287, 0.7012636065483093]","[0.20113445818424225, 0.3717315196990967, 0.4851561486721039]","[0.3971460163593292, 0.5180743932723999, 0.7243589758872986]","[0.21842004358768463, 0.43434011936187744, 0.5631569623947144]",1.0541703701019287,1.8028053045272827,0.2924107015132904,0.3237239718437195,0.26287516951560974,0.48450326919555664,0.830976665019989,39
