epoch,loss,match,kl,ce,coord,disp,smooth,z_spacing,top1,top5,pmax,ent,inside_valid,cand_valid,inside_all,valid_inside_all,valid,pred_mag,gt_mag
2240,2.4096,0.0,0.0,0.0,1.988,1.988,2.4,1.7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.482,4.747
2241,2.4039,0.0,0.0,0.0,1.9833,1.9833,2.394,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2242,2.4023,0.0,0.0,0.0,1.982,1.982,2.3925,1.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2243,2.4026,0.0,0.0,0.0,1.9823,1.9823,2.3931,1.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2244,2.4069,0.0,0.0,0.0,1.9858,1.9858,2.4,1.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2245,2.4037,0.0,0.0,0.0,1.9832,1.9832,2.3944,1.7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2246,2.4037,0.0,0.0,0.0,1.9831,1.9831,2.3981,1.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2247,2.4082,0.0,0.0,0.0,1.9869,1.9869,2.3956,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2248,2.4037,0.0,0.0,0.0,1.9831,1.9831,2.3925,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2249,2.4039,0.0,0.0,0.0,1.9833,1.9833,2.3919,1.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2250,2.4056,0.0,0.0,0.0,1.9847,1.9847,2.4003,1.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.474,4.747
2251,2.4037,0.0,0.0,0.0,1.9831,1.9831,2.3934,1.7695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2252,2.402,0.0,0.0,0.0,1.9818,1.9818,2.3913,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2253,2.4024,0.0,0.0,0.0,1.9821,1.9821,2.3941,1.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2254,2.4078,0.0,0.0,0.0,1.9866,1.9866,2.3961,1.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2255,2.4039,0.0,0.0,0.0,1.9833,1.9833,2.3894,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.459,4.747
2256,2.4077,0.0,0.0,0.0,1.9865,1.9865,2.3938,1.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2257,2.4201,0.0,0.0,0.0,1.9967,1.9967,2.3982,1.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2258,2.4398,0.0,0.0,0.0,2.0134,2.0134,2.3755,1.761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.437,4.747
2259,2.419,0.0,0.0,0.0,1.996,1.996,2.3861,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2260,2.4126,0.0,0.0,0.0,1.9905,1.9905,2.392,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2261,2.4038,0.0,0.0,0.0,1.9832,1.9832,2.3982,1.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2262,2.4086,0.0,0.0,0.0,1.9872,1.9872,2.3946,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.467,4.747
2263,2.4059,0.0,0.0,0.0,1.9849,1.9849,2.4014,1.7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2264,2.4036,0.0,0.0,0.0,1.983,1.983,2.394,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2265,2.404,0.0,0.0,0.0,1.9833,1.9833,2.3942,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.468,4.747
2266,2.4127,0.0,0.0,0.0,1.9905,1.9905,2.3992,1.7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2267,2.4037,0.0,0.0,0.0,1.9831,1.9831,2.3956,1.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2268,2.4039,0.0,0.0,0.0,1.9833,1.9833,2.3947,1.7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2269,2.408,0.0,0.0,0.0,1.9867,1.9867,2.3926,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2270,2.4032,0.0,0.0,0.0,1.9827,1.9827,2.3954,1.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2271,2.4149,0.0,0.0,0.0,1.9925,1.9925,2.387,1.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2272,2.4043,0.0,0.0,0.0,1.9836,1.9836,2.3933,1.7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2273,2.4027,0.0,0.0,0.0,1.9824,1.9824,2.3923,1.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2274,2.4042,0.0,0.0,0.0,1.9835,1.9835,2.3956,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2275,2.4134,0.0,0.0,0.0,1.9912,1.9912,2.3925,1.7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2276,2.4092,0.0,0.0,0.0,1.9877,1.9877,2.3906,1.7603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2277,2.4045,0.0,0.0,0.0,1.9838,1.9838,2.39,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2278,2.4088,0.0,0.0,0.0,1.9874,1.9874,2.3945,1.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2279,2.4097,0.0,0.0,0.0,1.9881,1.9881,2.3988,1.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2280,2.4066,0.0,0.0,0.0,1.9855,1.9855,2.3975,1.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2281,2.4132,0.0,0.0,0.0,1.991,1.991,2.3932,1.7608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2282,2.41,0.0,0.0,0.0,1.9884,1.9884,2.3963,1.7614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2283,2.4064,0.0,0.0,0.0,1.9854,1.9854,2.394,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2284,2.4073,0.0,0.0,0.0,1.9861,1.9861,2.3969,1.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2285,2.4072,0.0,0.0,0.0,1.986,1.986,2.3919,1.7641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2286,2.4142,0.0,0.0,0.0,1.9918,1.9918,2.3944,1.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2287,2.4062,0.0,0.0,0.0,1.9852,1.9852,2.3942,1.7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2288,2.4063,0.0,0.0,0.0,1.9853,1.9853,2.393,1.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2289,2.4096,0.0,0.0,0.0,1.988,1.988,2.3988,1.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.467,4.747
2290,2.4116,0.0,0.0,0.0,1.9897,1.9897,2.3986,1.7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2291,2.4081,0.0,0.0,0.0,1.9867,1.9867,2.3991,1.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2292,2.4114,0.0,0.0,0.0,1.9895,1.9895,2.3936,1.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2293,2.4156,0.0,0.0,0.0,1.993,1.993,2.3972,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2294,2.4092,0.0,0.0,0.0,1.9877,1.9877,2.3974,1.7618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2295,2.4082,0.0,0.0,0.0,1.9869,1.9869,2.3948,1.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.467,4.747
2296,2.4065,0.0,0.0,0.0,1.9854,1.9854,2.4003,1.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2297,2.4108,0.0,0.0,0.0,1.989,1.989,2.3988,1.7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2298,2.4091,0.0,0.0,0.0,1.9876,1.9876,2.4003,1.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.466,4.747
2299,2.4103,0.0,0.0,0.0,1.9886,1.9886,2.398,1.7641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.469,4.747
2300,2.4095,0.0,0.0,0.0,1.9879,1.9879,2.4011,1.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2301,2.4149,0.0,0.0,0.0,1.9924,1.9924,2.4034,1.7639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2302,2.4088,0.0,0.0,0.0,1.9874,1.9873,2.4018,1.7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.475,4.747
2303,2.4084,0.0,0.0,0.0,1.987,1.987,2.3994,1.7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2304,2.4204,0.0,0.0,0.0,1.9969,1.9969,2.4127,1.7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.49,4.747
2305,2.4093,0.0,0.0,0.0,1.9878,1.9878,2.4025,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.477,4.747
2306,2.4094,0.0,0.0,0.0,1.9878,1.9878,2.4046,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.48,4.747
2307,2.4064,0.0,0.0,0.0,1.9853,1.9853,2.3982,1.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2308,2.4101,0.0,0.0,0.0,1.9883,1.9883,2.4084,1.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.478,4.747
2309,2.413,0.0,0.0,0.0,1.9908,1.9908,2.4037,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2310,2.4146,0.0,0.0,0.0,1.9921,1.9921,2.4108,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.484,4.747
2311,2.4129,0.0,0.0,0.0,1.9907,1.9907,2.4048,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2312,2.4118,0.0,0.0,0.0,1.9898,1.9898,2.41,1.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.484,4.747
2313,2.4151,0.0,0.0,0.0,1.9925,1.9925,2.4127,1.7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.482,4.747
2314,2.4098,0.0,0.0,0.0,1.9882,1.9882,2.3988,1.7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.47,4.747
2315,2.4094,0.0,0.0,0.0,1.9878,1.9878,2.405,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2316,2.4227,0.0,0.0,0.0,1.9988,1.9988,2.409,1.7619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.481,4.747
2317,2.4169,0.0,0.0,0.0,1.9941,1.9941,2.4064,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.483,4.747
2318,2.41,0.0,0.0,0.0,1.9883,1.9883,2.4047,1.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.477,4.747
2319,2.4151,0.0,0.0,0.0,1.9925,1.9925,2.4079,1.7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.485,4.747
2320,2.4127,0.0,0.0,0.0,1.9904,1.9904,2.4138,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.486,4.747
2321,2.4105,0.0,0.0,0.0,1.9887,1.9887,2.4003,1.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.471,4.747
2322,2.4133,0.0,0.0,0.0,1.991,1.991,2.4119,1.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.491,4.747
2323,2.4199,0.0,0.0,0.0,1.9964,1.9964,2.414,1.7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.483,4.747
2324,2.4158,0.0,0.0,0.0,1.993,1.993,2.4119,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.486,4.747
2325,2.4129,0.0,0.0,0.0,1.9907,1.9907,2.4089,1.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.484,4.747
2326,2.4172,0.0,0.0,0.0,1.9942,1.9942,2.4194,1.7691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.492,4.747
2327,2.4136,0.0,0.0,0.0,1.9913,1.9913,2.4064,1.7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2328,2.4136,0.0,0.0,0.0,1.9912,1.9912,2.4073,1.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.482,4.747
2329,2.4197,0.0,0.0,0.0,1.9963,1.9963,2.4135,1.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.488,4.747
2330,2.4129,0.0,0.0,0.0,1.9907,1.9907,2.4078,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.482,4.747
2331,2.415,0.0,0.0,0.0,1.9924,1.9924,2.407,1.7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.48,4.747
2332,2.421,0.0,0.0,0.0,1.9974,1.9974,2.4103,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.486,4.747
2333,2.4158,0.0,0.0,0.0,1.9932,1.9932,2.4028,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.473,4.747
2334,2.4123,0.0,0.0,0.0,1.9902,1.9902,2.409,1.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.482,4.747
2335,2.4191,0.0,0.0,0.0,1.9959,1.9959,2.4055,1.7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2336,2.4133,0.0,0.0,0.0,1.991,1.991,2.4066,1.7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2337,2.4149,0.0,0.0,0.0,1.9923,1.9923,2.406,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.476,4.747
2338,2.4158,0.0,0.0,0.0,1.993,1.993,2.411,1.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.481,4.747
2339,2.4146,0.0,0.0,0.0,1.9921,1.9921,2.4057,1.7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.478,4.747
2340,2.4157,0.0,0.0,0.0,1.993,1.993,2.4068,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.472,4.747
2341,2.4154,0.0,0.0,0.0,1.9927,1.9927,2.4109,1.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.485,4.747
2342,2.4149,0.0,0.0,0.0,1.9923,1.9923,2.4078,1.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2343,2.416,0.0,0.0,0.0,1.9932,1.9932,2.413,1.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.479,4.747
2344,2.4227,0.0,0.0,0.0,1.999,1.999,2.3889,1.7596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.447,4.747
2345,2.4144,0.0,0.0,0.0,1.9922,1.9922,2.3702,1.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.429,4.747
2346,2.4132,0.0,0.0,0.0,1.9912,1.9912,2.379,1.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.443,4.747
2347,2.4206,0.0,0.0,0.0,1.9974,1.9974,2.3711,1.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.427,4.747
2348,2.4173,0.0,0.0,0.0,1.9945,1.9945,2.3821,1.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.447,4.747
2349,2.4283,0.0,0.0,0.0,2.0037,2.0037,2.3773,1.7646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.436,4.747
2350,2.4182,0.0,0.0,0.0,1.9952,1.9952,2.3973,1.7712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.47,4.747
2351,2.4152,0.0,0.0,0.0,1.9927,1.9927,2.3937,1.7688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2352,2.4124,0.0,0.0,0.0,1.9903,1.9903,2.4009,1.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2353,2.412,0.0,0.0,0.0,1.9901,1.9901,2.3956,1.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2354,2.4135,0.0,0.0,0.0,1.9913,1.9913,2.3988,1.7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.46,4.747
2355,2.4128,0.0,0.0,0.0,1.9907,1.9907,2.3978,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.462,4.747
2356,2.412,0.0,0.0,0.0,1.9901,1.9901,2.396,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2357,2.4171,0.0,0.0,0.0,1.9943,1.9943,2.3939,1.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2358,2.4142,0.0,0.0,0.0,1.992,1.992,2.3875,1.7665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.444,4.747
2359,2.4196,0.0,0.0,0.0,1.9964,1.9964,2.3922,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.449,4.747
2360,2.4193,0.0,0.0,0.0,1.9962,1.9962,2.3866,1.7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.442,4.747
2361,2.4197,0.0,0.0,0.0,1.9965,1.9965,2.3944,1.7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2362,2.413,0.0,0.0,0.0,1.991,1.991,2.3905,1.7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.449,4.747
2363,2.4132,0.0,0.0,0.0,1.991,1.991,2.3959,1.7668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2364,2.4117,0.0,0.0,0.0,1.9898,1.9898,2.3956,1.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.455,4.747
2365,2.4127,0.0,0.0,0.0,1.9906,1.9906,2.3926,1.7663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2366,2.4192,0.0,0.0,0.0,1.996,1.996,2.3982,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2367,2.4153,0.0,0.0,0.0,1.9928,1.9928,2.3932,1.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.449,4.747
2368,2.4188,0.0,0.0,0.0,1.9957,1.9957,2.3896,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2369,2.4195,0.0,0.0,0.0,1.9963,1.9963,2.3931,1.7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2370,2.4153,0.0,0.0,0.0,1.9929,1.9929,2.3873,1.7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.44,4.747
2371,2.4138,0.0,0.0,0.0,1.9916,1.9916,2.3903,1.7643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2372,2.4141,0.0,0.0,0.0,1.9919,1.9919,2.3897,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.445,4.747
2373,2.4156,0.0,0.0,0.0,1.9931,1.9931,2.3946,1.7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.451,4.747
2374,2.4139,0.0,0.0,0.0,1.9917,1.9917,2.3908,1.7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2375,2.416,0.0,0.0,0.0,1.9934,1.9934,2.3943,1.7667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.45,4.747
2376,2.4212,0.0,0.0,0.0,1.9977,1.9977,2.3905,1.7671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.446,4.747
2377,2.426,0.0,0.0,0.0,2.0018,2.0018,2.3891,1.7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.444,4.747
2378,2.4233,0.0,0.0,0.0,1.9996,1.9996,2.3814,1.7666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.439,4.747
2379,2.4191,0.0,0.0,0.0,1.996,1.996,2.39,1.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2380,2.4379,0.0,0.0,0.0,2.0117,2.0117,2.3877,1.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.447,4.747
2381,2.4221,0.0,0.0,0.0,1.9984,1.9984,2.3978,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.463,4.747
2382,2.4281,0.0,0.0,0.0,2.0036,2.0036,2.3839,1.7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.439,4.747
2383,2.4197,0.0,0.0,0.0,1.9965,1.9965,2.3963,1.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2384,2.4178,0.0,0.0,0.0,1.9948,1.9948,2.3965,1.7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2385,2.4148,0.0,0.0,0.0,1.9924,1.9924,2.3994,1.7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.461,4.747
2386,2.4129,0.0,0.0,0.0,1.9908,1.9908,2.3948,1.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2387,2.4144,0.0,0.0,0.0,1.9921,1.9921,2.3909,1.7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2388,2.4117,0.0,0.0,0.0,1.9898,1.9898,2.3986,1.7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2389,2.4129,0.0,0.0,0.0,1.9908,1.9908,2.3985,1.7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.459,4.747
2390,2.4152,0.0,0.0,0.0,1.9926,1.9926,2.4017,1.7693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.464,4.747
2391,2.4172,0.0,0.0,0.0,1.9944,1.9944,2.3972,1.7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.451,4.747
2392,2.4129,0.0,0.0,0.0,1.9908,1.9908,2.3971,1.7669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.454,4.747
2393,2.4137,0.0,0.0,0.0,1.9914,1.9914,2.3999,1.7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.457,4.747
2394,2.4196,0.0,0.0,0.0,1.9964,1.9964,2.3971,1.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2395,2.4151,0.0,0.0,0.0,1.9926,1.9926,2.3992,1.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2396,2.4144,0.0,0.0,0.0,1.992,1.992,2.3991,1.7689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2397,2.4195,0.0,0.0,0.0,1.9962,1.9962,2.3969,1.7642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.448,4.747
2398,2.4142,0.0,0.0,0.0,1.9918,1.9918,2.3978,1.7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2399,2.4134,0.0,0.0,0.0,1.9912,1.9912,2.3984,1.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.452,4.747
2400,2.4169,0.0,0.0,0.0,1.9941,1.9941,2.4041,1.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2401,2.4177,0.0,0.0,0.0,1.9947,1.9947,2.4056,1.7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
2402,2.4136,0.0,0.0,0.0,1.9913,1.9913,2.4034,1.7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.459,4.747
2403,2.4177,0.0,0.0,0.0,1.9947,1.9947,2.3991,1.7694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.458,4.747
2404,2.4188,0.0,0.0,0.0,1.9957,1.9957,2.4003,1.7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.453,4.747
2405,2.417,0.0,0.0,0.0,1.9941,1.9941,2.4077,1.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,4.465,4.747
